"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.aesthetic-minimalist","Answer.comments","Answer.consistency-standards","Answer.error-prevention","Answer.q1","Answer.q2","Answer.q3","Answer.q4","Answer.visibility-system-status","Approve","Reject"
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","3180JW2OT4CS7IYMQSE0W82CYYZ5JL","A2CEUCPDECS6U3","Submitted","Wed Dec 03 23:41:16 GMT 2014","Thu Dec 04 00:20:09 GMT 2014","Wed Dec 03 23:20:09 PST 2014","","","","2333","0% (0/0)","0% (0/0)","0% (0/0)","","","","Hire a better coder so it will look better.","3","1","1","1",""
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","32N49TQG3GIY4JAX2DJ077TSLZBAVL","A205YOMVOVCUY4","Submitted","Thu Dec 04 01:04:06 GMT 2014","Thu Dec 04 01:16:31 GMT 2014","Thu Dec 04 00:16:31 PST 2014","","","","745","0% (0/0)","0% (0/0)","0% (0/0)","I didn't find the website to be cluttered at all. I think it is a very good site visually.","Visually the site is great. It just needs to be organized a little better and have more information on the home screen. People should know immediately what the point of the site is and what to do next.","I'm not sure how different this site is to comparable sites but I do think it could be better organized to make actions a little more intuitive.","I agree with this somewhat. The first thing I noticed about the website when I clicked on the home page was a lack of information. The home page should give a good description of what the initiative is all about and have a call to action. It should be more obvious where to go from there.","4","3","2","4","I agree with this. It took me a little while (or longer than it should have) to figure out the point of the site. This could be improved upon by having more information on the home page."
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","336KAV9KYQSQ3AAYU9D58OEORSOY2E","A32ZNE8Q5GXAIV","Submitted","Thu Dec 04 02:48:29 GMT 2014","Thu Dec 04 02:57:45 GMT 2014","Thu Dec 04 01:57:45 PST 2014","","","","556","0% (0/0)","0% (0/0)","0% (0/0)","","i didn't have any problems","","","Disha Verma","Oct 16, 2014","1","HUII",""
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","33LK57MYLT5JDZ11KAUUDD0UVGTZSB","A2DNSD743W4OC2","Submitted","Thu Dec 04 03:37:32 GMT 2014","Thu Dec 04 03:38:17 GMT 2014","Thu Dec 04 02:38:17 PST 2014","","","","45","100% (2/2)","100% (2/2)","100% (1/1)","","","","","2","2","1","1",""
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","34J10VATJFYL5TXES2H3III3HF2IQ4","A1D0JL4MJ7XSGV","Submitted","Thu Dec 04 01:27:45 GMT 2014","Thu Dec 04 01:32:17 GMT 2014","Thu Dec 04 00:32:17 PST 2014","","","","272","0% (0/0)","0% (0/0)","0% (0/0)","The website was not cluttered to me at all. I felt that everything was spaced properly, and the text was very easy to read, as well as organized.","None","The website was very similar to websites that I have visited before. All of the information that I needed to access was in their respective places, and in plain view. There was nothing out of place that distracted me.","The website was very easy to navigate, and I knew exactly where to go to find the information that I needed. Everything that I clicked was responsive, and in working order.","1","1","1","1","I thought the website presented itself as easy to use, and I knew exactly what to do with the information once I reached the site."
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","36ZN444YTRYIKHKYDPPZTDN32EPOI7","A6ZOG693ZCNDU","Submitted","Thu Dec 04 04:10:03 GMT 2014","Thu Dec 04 04:26:09 GMT 2014","Thu Dec 04 03:26:09 PST 2014","","","","966","0% (0/0)","0% (0/0)","0% (0/0)","Because page content on http://www.harvardusindiainitiative.com/ does not 'hide' behind the menu, when I scrolled down the page started to look cluttered because of the overlapping text and images.","To make the Register here page easier to read, make the blocks of text 7-10 words long, it'll make the information there easier to read.","I was slightly confused about where to sign up for the conference, ""Apply Here"" was on the page and I was expecting to see something like ""Sign up"" or ""Register""","Navigation seemed fine and I had no problems with the site or links causing behavior that I did not expect","Disha Verma","Oct 16, 2014","4","HUII","The underlined heading ""Register Here"" on http://www.harvardindiainitiative.com/#!registration/con8 may have confused some people as they might have thought it was a link"
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","37TD41K0AH9656QRSWAM2FZ9MY9CSR","A29Z7CCK4KBCRU","Submitted","Thu Dec 04 05:18:02 GMT 2014","Thu Dec 04 05:26:39 GMT 2014","Thu Dec 04 04:26:39 PST 2014","","","","517","0% (0/0)","0% (0/0)","0% (0/0)","There is far less clutter on this page than others. I found it realitvely easy to navigate and find information.","This is a great website. It could use some more visual flair to catch the viewers attention. There isn't enough fancy graphics.","Most websites have menus to navigate the site just like the one linked to above. I don't feel anything needs to be improved.","The only concern I have is that registering for the event is not clearly posted on the main page. You have to go to a seperate website in order to register. Everything else is how I expected it to be. The menu links lead to the pages that they should lead to.","Disha Verma","Oct. 16, 2014","1","HUII","There are descriptions on every page. There should be no confusion as to what it is supposed to be about."
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","38F5OAUN5NCB3GHFQLQCIF0TCCR7HY","A3HQ620MQ8QT4J","Submitted","Wed Dec 03 23:46:48 GMT 2014","Wed Dec 03 23:52:55 GMT 2014","Wed Dec 03 22:52:55 PST 2014","","","","367","0% (0/0)","0% (0/0)","0% (0/0)","yea has alot of writing","","yeah seems aliitle hard and time consuming","seems simple to navigate through website","disha verma","Public Policy in India with Prof. Rohini Pande Oct 16, 2014","4","HUII","yes because they wrote alot"
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","3BXQMRHWKZYZT5UMUQZ0KCM919MUMV","AU8TGJAIKEBEF","Submitted","Wed Dec 03 23:37:05 GMT 2014","Wed Dec 03 23:41:26 GMT 2014","Wed Dec 03 22:41:26 PST 2014","","","","261","100% (1/1)","100% (1/1)","100% (1/1)","Not cluttered at all.","","It doesn't seem all that different.","So far, I haven't had any troubles navigating the website.","1","1","1","1","Easy to understand."
"38B7Q9C28G5WXQNXIXSQB07PRYX699","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:53:34 GMT 2014","20","BatchId:1755896;","3600","25200","Wed Dec 10 22:53:34 GMT 2014","","","3C6FJU71TQTZNMJ0DTNBE79GAJ0UYL","A2JCK494NV7TFX","Submitted","Wed Dec 03 23:24:50 GMT 2014","Wed Dec 03 23:28:38 GMT 2014","Wed Dec 03 22:28:38 PST 2014","","","","228","100% (3/3)","100% (2/2)","100% (2/2)","I think the layout is fine and does not look cluttered","","They layout looks familar and similar to other sites I've seen","I thought the site was easy to navigate","Disha Verma","Public Policy in India with Prof. Rohini Pande","1","HUII","I thought the website was easy to comprehend"
