"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.aesthetic-minimalist","Answer.comments","Answer.consistency-standards","Answer.error-prevention","Answer.help-documentation","Answer.q1","Answer.q2","Answer.q3","Answer.q4","Answer.q5","Approve","Reject"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","32SVAV9L3F9ESA8EI3DUOC19UFL3AK","A2WCDQDLMC6J72","Approved","Thu Dec 04 02:28:57 GMT 2014","Thu Dec 04 02:31:17 GMT 2014","Thu Dec 04 09:31:17 GMT 2014","2014/12/04 09:33:47 +0000","","","140","100% (1/1)","100% (1/1)","100% (1/1)","I thought the website was well spaced.  The sidebar was very helpful","","I found the website very easy to understand","I had no problem navigating the website","I found it very easy to understand","Harvard Business Review Press","andrew@success-equation.com","1","63","1"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","33NF62TLXJ2VP1JPXFI6YXLUVO3JKT","A2DNSD743W4OC2","Approved","Thu Dec 04 03:35:42 GMT 2014","Thu Dec 04 03:37:18 GMT 2014","Thu Dec 04 10:37:18 GMT 2014","2014/12/04 10:38:46 +0000","","","96","100% (4/4)","100% (4/4)","100% (3/3)","","","","","","2","1","1","error","3"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","33OOO72IVHL7K636HWFCCKVVOHDCT6","AU8TGJAIKEBEF","Approved","Wed Dec 03 23:46:51 GMT 2014","Wed Dec 03 23:52:04 GMT 2014","Thu Dec 04 06:52:04 GMT 2014","2014/12/04 06:53:47 +0000","","","313","100% (4/4)","100% (4/4)","100% (3/3)","It's not overly cluttered, but enough to think of why someone would make this.","","I agree, it looks slapped together and ugly.","This website is laid out poorly and ugly.","The website doesn't tell me what it is, it immediately wants to sell me a book I have no knowledge about.","Harvard Business Review Press","andrew@success-equation.com","3","63","4"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","354GIDR5ZB6MA5BZ7EYIX8RPIHG00M","A2JCK494NV7TFX","Approved","Wed Dec 03 23:17:07 GMT 2014","Wed Dec 03 23:19:32 GMT 2014","Thu Dec 04 06:19:32 GMT 2014","2014/12/04 06:23:50 +0000","","","145","100% (6/6)","100% (5/5)","100% (5/5)","The site has a clean design and is not cluttered","","The site is comparable to other sites","I think the site is easy to navigate","I was able to easily understand the site","Harvard Business Review Press","andrew@success-equation.com","1","63%","1"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","35BLDD71I6XZ5RI5E5ZZO0K1UKFZV8","AXEJIL81UZ7MG","Approved","Thu Dec 04 00:18:38 GMT 2014","Thu Dec 04 00:21:10 GMT 2014","Thu Dec 04 07:21:10 GMT 2014","2014/12/04 07:23:47 +0000","","","152","100% (3/3)","100% (3/3)","100% (3/3)","Website is not cluttered.","","Website seems normal compared to other websites.","Website seemed fine.","Website gives plenty of contact resources.","Harvard Business Review Press","andrew@success-equation.com","1","63","1"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","3DR23U6WE5EMH4NKDNL728VY9TUTEK","A2FD57QQWT1J2N","Approved","Thu Dec 04 01:29:55 GMT 2014","Thu Dec 04 01:34:56 GMT 2014","Thu Dec 04 08:34:56 GMT 2014","2014/12/04 08:38:46 +0000","","","301","100% (1/1)","100% (1/1)","100% (1/1)","Everything is clearly labeled in the bar on the side and the site is the opposite of cluttered.","The link of this hit is broken.  I had to type in the URL manually.","I found it very easy to get the information I wanted from this site.  I can't imagine it to be easier anywhere else.","I was never asked to confirm a change before continuing.","There is no elaboration for the new calculations but I'm assuming some of that would be in the book advertised.","Harvard Business Review Press.","ndrew@success-equation.com","2","37%","4"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","3FDJT1UU748NI2448DECXN2PDNZK5Z","A2H6XG5MS1WFFR","Approved","Wed Dec 03 23:35:10 GMT 2014","Wed Dec 03 23:40:15 GMT 2014","Thu Dec 04 06:40:15 GMT 2014","2014/12/04 06:43:48 +0000","","","305","100% (1/1)","100% (1/1)","100% (1/1)","I do agree it is a little cluttered. The layout of information could be put it in drop down tabs on the top of the website.","","The layout could be a little better and also things more organized. Finding a place where things should go compared to links just placed without any consideration the placement.","The website was self explanatory","The documentation is understandable. The other people may not be familiar with the type of material that is on the website.","1","3","5","63","1"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","3FE7TXL1LINHU8JC3ZWBV2BMSJ2Q2Y","A1VIC6ETMK4CC0","Approved","Thu Dec 04 00:12:52 GMT 2014","Thu Dec 04 00:17:16 GMT 2014","Thu Dec 04 07:17:16 GMT 2014","2014/12/04 07:18:48 +0000","","","264","100% (3/3)","100% (3/3)","100% (3/3)","The website was a little cluttered, or could've been set up a little more organized, but it was nothing that pushed me away from the site or gave me any negative feelings toward the site or the way it operated.","Thank you for allowing me to participate in your study.","This website was slightly different than some of the other information gathering websites that are comparable to this one, but nothing that was too out of the ordinary or hard to understand in any way.","I didn't have any trouble navigating the site.","The website had all of the helpful and necessary documentation that I needed. There was nothing about it that was confusing to me in any way.","Harvard Business Review Press","andrew@success-equation.com","1","63","1"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","3GD6L00D3SXJK83OS2PG9AHCQCTM1S","A1D0JL4MJ7XSGV","Approved","Thu Dec 04 01:14:58 GMT 2014","Thu Dec 04 01:20:07 GMT 2014","Thu Dec 04 08:20:07 GMT 2014","2014/12/04 08:23:48 +0000","","","309","100% (3/3)","100% (3/3)","100% (3/3)","The website was less cluttered, more not finding the right thing right away. As in, it was difficult to find some things right away, or things were not in the places they usually would be with a website.","None","I feel that the overall layout of the website could be fixed. It seems really lackluster, and cheap. I feel that it needs some more content and professionalism, as well as more direction.","I felt that the website was very responsive, and did exactly what I wanted it to. I had no issues finding a contact email or running the tennis simulation like described in the HIT.","I really didn't see any extra sections for help or guidance of the website, other than the contact page. Some more helpful navigation tools or frequently asked questions may help the situation.","Harvard Business Review Press","andrew@success-equation.com","2","63%","3"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","3GNCZX450INLZZD1G1A11F4AZBCAP2","A2455EWYEN7OGF","Approved","Thu Dec 04 01:48:38 GMT 2014","Thu Dec 04 01:53:22 GMT 2014","Thu Dec 04 08:53:22 GMT 2014","2014/12/04 08:53:46 +0000","","","284","100% (1/1)","100% (1/1)","100% (1/1)","It is not cluttered at all. It is very clean. Everything is neatly labeled.","","I do not agree with this comment. I feel like this web design is basic and easy to navigate through. I feel like I've seen similar sites.","I could not click on the website link from this survey. I had to copy and paste the website address from inside the parenthesis. The site was easy to navigate through.","I'm not sure what the point of the tennis simulation part was for. I think the website is trying to convey a simple way to handle equations of business.","4","2","1","49","4"
"3MDWE879UH22324SEO9YMGTH5Z79BW","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Wed Dec 03 22:52:54 GMT 2014","20","BatchId:1755889;","3600","25200","Wed Dec 10 22:52:54 GMT 2014","","","3IUZPWIU1O7HVLJO4E1LNNF2XK2KWF","AEHXJIW38LJS4","Approved","Wed Dec 03 23:25:49 GMT 2014","Wed Dec 03 23:56:48 GMT 2014","Thu Dec 04 06:56:48 GMT 2014","2014/12/04 06:58:47 +0000","","","1859","100% (1/1)","100% (1/1)","100% (1/1)","","It's pretty simple and everything is on the home page, it's an easy to use website. Good luck and I hope you have a nice holiday season!","","I don't see how it would be hard to navigate, there are all the links on the top and left side...","There should be a search bar at the top of the navigation!","Harvard Business Review Press","andrew@success-equation.com","1","63%","4"
