"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.el0","Answer.el2","Answer.el3","Answer.el4","Answer.el5","Answer.el8","Answer.el9","Answer.q1","Answer.q2","Answer.q4","Approve","Reject"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","30ZX6P7VF8V08LFZ89C2Y1Z0EA7J25","AEDV0CBBPU0RE","Approved","Thu Nov 27 10:04:02 GMT 2014","Thu Nov 27 10:05:37 GMT 2014","Thu Nov 27 17:05:37 GMT 2014","2014/11/27 17:08:48 +0000","","","95","100% (5/5)","100% (5/5)","100% (5/5)","1","4","1","4","4","1","4","Stephen Blyth","8","Harvard"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","34S9DKFK73PMSWZRGSBP0CHM2VPNYK","A3VOMP0WOJTB4I","Approved","Mon Nov 24 08:44:25 GMT 2014","Mon Nov 24 08:54:28 GMT 2014","Mon Nov 24 15:54:28 GMT 2014","2014/11/24 15:58:51 +0000","","","603","100% (9/9)","100% (9/9)","100% (9/9)","1","5","1","5","5","1","5","Professor Stephen Blyth","2","B Gilbert"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","34X6J5FLPTYH04HKAK23UJX3UANJQ9","A2RFAD589KQRX5","Approved","Tue Nov 25 15:56:37 GMT 2014","Tue Nov 25 16:24:37 GMT 2014","Tue Nov 25 23:24:37 GMT 2014","2014/11/26 01:26:13 +0000","","","1680","100% (1/1)","100% (1/1)","100% (1/1)","2","5","1","5","5","2","5","Professor Blyth","8","V Jayaram and A Jain"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","36NEMU28XFDCL9JRPQE12076MBYMWV","A25QEOBUEVJ750","Approved","Thu Nov 27 10:17:23 GMT 2014","Thu Nov 27 10:20:48 GMT 2014","Thu Nov 27 17:20:48 GMT 2014","2014/11/27 17:23:47 +0000","","","205","100% (1/1)","100% (1/1)","100% (1/1)","3","4","2","4","2","2","4","Stephen Blyth","8","R Abraham"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","37C0GNLMHF3BN0Y8LF2ULGLZPRG6DR","AVNQIYIWOFMIR","Approved","Wed Nov 26 03:08:58 GMT 2014","Wed Nov 26 03:19:55 GMT 2014","Wed Nov 26 10:19:55 GMT 2014","2014/11/26 10:23:46 +0000","","","657","100% (2/2)","100% (2/2)","100% (2/2)","1","4","2","3","3","1","4","Stephen Blyth","8","Harvard"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","39ZSFO5CA8W9SXO1RTM84KUSXNCJUH","A1YX741QQSMKPS","Approved","Mon Nov 24 11:28:42 GMT 2014","Mon Nov 24 11:30:32 GMT 2014","Mon Nov 24 18:30:32 GMT 2014","2014/11/24 18:33:46 +0000","","","110","100% (1/1)","100% (1/1)","100% (1/1)","5","1","1","1","1","1","1","","",""
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","3DPNQGW4LLFYN4FFS411ICRTC5C46J","ADAIY3ZVOWQFB","Approved","Mon Nov 24 14:41:19 GMT 2014","Mon Nov 24 14:42:55 GMT 2014","Mon Nov 24 21:42:55 GMT 2014","2014/11/24 21:43:46 +0000","","","96","100% (3/3)","100% (3/3)","100% (3/3)","1","5","1","3","3","1","5","Stephen Blyth","8","Sep 21 was Sunday, not Saturday. Harvard scored more runs."
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","3IKZ72A5B4GGS5IWB2J1BRA6WYIFNQ","A30ZBG4SIBCC2A","Approved","Thu Nov 27 10:18:07 GMT 2014","Thu Nov 27 10:19:11 GMT 2014","Thu Nov 27 17:19:11 GMT 2014","2014/11/27 17:23:46 +0000","","","64","100% (6/6)","100% (6/6)","100% (6/6)","1","2","2","4","4","3","3","Stephen Blyth","8","Harvard"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","3J88R45B2GYXVCLURB2FLNF80IFXPV","A19G248ZRHWWHT","Approved","Thu Nov 27 10:31:18 GMT 2014","Thu Nov 27 10:34:36 GMT 2014","Thu Nov 27 17:34:36 GMT 2014","2014/11/27 17:38:47 +0000","","","198","100% (3/3)","100% (3/3)","100% (3/3)","1","5","1","5","4","1","5","Stephen Blyth","8","Harvard"
"3GL25Y6843UONPQN8T5LGZQTNTHXMQ","32NM6IFD3KA3NRTKKR61DBF7PM0UCY","Give design feedback about a website","Visit a website and answer some design questions to provide the designer with some good feedback","website, opinions, design, evaluation","$0.30","Mon Nov 24 03:41:23 GMT 2014","20","BatchId:1746108;","3600","25200","Mon Dec 01 03:41:23 GMT 2014","","","3JNQLM5FT4M63B3ZBUOFEGCSILU2LG","A19HCBT1EH8484","Approved","Mon Nov 24 08:33:50 GMT 2014","Mon Nov 24 08:43:51 GMT 2014","Mon Nov 24 15:43:51 GMT 2014","2014/11/24 15:48:48 +0000","","","601","100% (9/9)","100% (9/9)","100% (9/9)","1","5","1","5","5","1","5","Professor Stephen Blyth","2","B Gilbert"
